tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,mentions,hashtags
https://twitter.com/SahleWorkZewde/status/704703780928004096,2016-03-01T16:24:08.000Z,"RT @africaprogress: De nos jours, opportunité rime avec électricité. C’est la lumière qui permet 
aux enfants d'étudier, dit @POTUS https:/…",10,0,0,0,0,"africaprogress,POTUS",
https://twitter.com/SahleWorkZewde/status/703372249915645952,2016-02-27T00:13:07.000Z,RT @UN_News_Centre: .@UN_PGA announces meeting dates for Secretary-General candidates https://t.co/6vCFXxm1LE https://t.co/TqXMWj51RH,40,0,0,0,0,"UN_News_Centre,UN_PGA",
https://twitter.com/SahleWorkZewde/status/703344322977079299,2016-02-26T22:22:08.000Z,RT @UN_Spokesperson: “Prevention of atrocities demands a system-wide @UN effort” #UNSG Ban Ki-moon #R2P https://t.co/26GVxiEDwM,39,0,0,0,0,"UN_Spokesperson,UN","UNSG,R2P"
https://twitter.com/SahleWorkZewde/status/703344075223785472,2016-02-26T22:21:09.000Z,Congratulations @ASteiner for your appointment as next Director Oxford Martin School!  https://t.co/1MJvFbgcT8,0,0,0,0,0,ASteiner,
https://twitter.com/SahleWorkZewde/status/703242477461962752,2016-02-26T15:37:26.000Z,RT @kanhema: @UnonDg welcoming @UNSG  in NBI this evening after visiting @SouthSudanToday @unicnairobi @inaxusein @UN @DHmediaNG https://t.…,4,0,0,0,0,kanhema,
https://twitter.com/SahleWorkZewde/status/702879035966267392,2016-02-25T15:33:15.000Z,"RT @unicnairobi: Courtesy call, Ambassador Mqulwana of South Africa with @UnonDg at #unon on 25 Feb 2016.@inaxusein @kanhema https://t.co/B…",4,0,0,0,0,unicnairobi,
https://twitter.com/SahleWorkZewde/status/702878952885452800,2016-02-25T15:32:55.000Z,"RT @unicnairobi: Ms. Heidi Mendoza,USG, OIOS when she paid courtesy call to @UnonDg in her office today. @inaxusein @kanhema https://t.co/a…",3,0,0,0,0,unicnairobi,
https://twitter.com/SahleWorkZewde/status/702603467072937988,2016-02-24T21:18:14.000Z,"RT @UNDPLive: For 50 yrs @UNDP worked on the frontlines of #development, advocating 4 #change &amp; helping ppl build better lives. https://t.c…",35,0,0,0,0,"UNDPLive,UNDP","development,change"
https://twitter.com/SahleWorkZewde/status/702241693928660998,2016-02-23T21:20:41.000Z,RT @UN_Spokesperson: #UNSG Ban Ki-moon is encouraged that political leaders in Burundi have promised to engage in inclusive dialogue https:…,73,0,0,0,0,UN_Spokesperson,UNSG
https://twitter.com/SahleWorkZewde/status/702239409194803202,2016-02-23T21:11:36.000Z,RT @unicnairobi: A section of staff who attended the opening of Airline Open Day at #unon on 23 Feb2016. @inaxusein @kanhema @UnonDg https:…,3,0,0,0,0,"unicnairobi,inaxusein,kanhema",unon
